word,sentence1,sentence2,label
raptar,[...] a Polícia descobrira um plano para raptar o dramaturgo [...].,O comité está convencido de que ela foi raptada por ser detentora dum passaporte canadiano.,1
incluir,"Por isso, Zinho incluiu o jogador na lista de convocados para hoje.",Os ministros [...] incluíram [...] a toxicodependência no lote dos problemas de saúde pública.,1
ilustrar,Ilustra somente que [...] o que cria problemas são os desvios[...] que cada condutor adopta [...].,"Só a câmara o pode fazer, ilustra Fernando Saraiva.",0
aconselhar,Há situações em que o árbitro está aconselhado a interromper o jogo.,"O advogado negou, mas aconselhou-lhe uma colega.",0
grasnar,Um australiano foi multado por grasnar como um animado pato no seu transmissor de rádio amador.,"Tapie Presidente!, grasna um dos corvos.",1
embelezar,"De passagem, a cidade aproveitou para se embelezar [...].",A cooperação interdisciplinar pode embelezar os trabalhos de investigação [...].,1
fechar,"As escolas, que abriram no início do mês, foram fechadas [...].",[...] os tribunais estão fechados.,1
constituir,[...] reintegracionistas e galeguistas constituem as duas principais correntes [...].,"As árvores são habitualmente constituídas por uma raiz, um tronco [...].",1
exigir,Que condições prévias exige a democratização ?,Exigiam que fosse retirada do ar a rubrica [...].,0
decidir,O guia decide que é altura de partir.,"O despacho de proibição é nulo e vazio e não tem qualquer efeito, decidiu Sandura.",1
despistar,"Entretanto, ia despistando as autoridades e as mulheres seduzidas mudando constantemente de poiso.",Quatrocentos e treze casos de sida foram despistados [...].,0
afinar,Naquele dado momento [...] afinou com o patriotismo de Gilberto Gil.,A Porsche afinou o V8 do Cayenne S.,0
reparar,Quanto custa reparar uma amolgadela no seu automóvel?,Duas condutas [...] foram reparadas pela EPAL [...].,1
exigir,Exigiam que fosse retirada do ar a rubrica [...].,"[...] ainda lhe exigiram que o cativo [...] se mantivesse sob forma de ""compra"" [...].",1
disparar,"Caso contrário, fogem pela janela, disparou ainda Troussier [...].",Estridentes alarmes dispararam ontem no Porto e em Lisboa.,0
acreditar,"Só um inveterado optimista, [...] é que ainda acredita que a equipa [...] tem hipóteses [...].",O presidente da Comissão Instaladora do ISEGI não acredita em receitas milagrosas.,0
ressalvar,É ainda ressalvada a questão da solidariedade social [...].,"Ontem, ressalvando o facto de estar eticamente impedido de se pronunciar [...].",1
marcar,Os termómetros marcavam 35 graus [...].,[...] a necessidade de os vaqueiros australianos marcarem os rebanhos e manadas de gado.,0
relacionar,O autarca anuncia que a procissão [...] relaciona directamente as demissões com as eleições [...].,"A ""fuga"" [...] está intimamente relacionada com a redução da população escolar no 1º ciclo.",1
disputar,[...] as duas equipas começam a disputar o título de campeão [...].,"[...] a ""pole position"" [...] que se disputa amanhã no circuito da Catalunha.",1
atrasar,Se a central de digestão anaeróbia se atrasar [...].,A hora mudou para o chamado horário de Inverno e o relógio atrasou uma hora.,0
entalar,[...] o seu veículo foi entalado por dois veículos da PSP [...].,É verdade que quando um entala um dedo o irmão sente uma dor análoga?,1
traduzir,[...] receiam que o reconhecimento da Croácia se traduza numa escalada da violência.,[...] estamos perante uma divisão que se traduz em que o regime só teve decisões acertadas [...].,1
concentrar,[...] ambas as marcas se concentram em desenvolver veículos eléctricos [...].,[...] as anteriores funções [...] foram concentradas numa caixa de diálogo [...].,0
alargar,"Mais tarde, dentro de dois a três meses, o sistema será alargado a mais 26 freguesias [...].","[...] Flávio, um dos pioneiros do clube, que é da escola mas está alargado à comunidade [...].",1
combinar,E está combinado que os deste ano também serão televisionados.,[...] está já combinado que a primeira reunião desta Comissão acontecerá em 1993 [...].,1
adiantar,"Em partida que se disputou mais cedo que as outras, o Real ainda se adiantou, por Raúl, aos 64'.",A Triumph adiantou-se à BMW e mostrou a sua versão “adventure” da maxitrail Tiger.,1
atender,O telefone é atendido por um voluntário [...].,"O pai de uma das vítimas ligou logo [...], tendo sido atendido por um gravador.",1
estabilizar,Estamos convencidos que a situação ainda pode ser estabilizada [...].,José Amorim diz que o consumo de pão está estabilizado.,1
apresentar,[...] Margaret Thatcher apresenta o seu sucessor como um homem de fraca personalidade [...].,[...] as dactilógrafas [...] apresentam como principal qualidade a beleza [...].,1
excitar,O que já escrevemos esta semana excitou as consciências do Partido Popular.,"[...] e confessou estar ""muito excitada"" por vir trabalhar com a moda portuguesa.",1
aliviar,"Ficou óbvio, porém, que a Casa Branca está aliviada [...].",A subida do dólar aliviou tensões nos mercados [...].,0
escutar,Logo depois de terem escutado o director da TSF [...],[...] chegava a ser escutado por mais de trinta mil pessoas [...].,1
corrigir,"A organização aumentou escapatórias, corrigiu pequenos defeitos [...].","Bom, mas também eles tinham os milhares de escravos a chicote, corrige.",1
ocultar,[...] alegando que este ocultou o facto de os grupos convidados [...].,Há meses que Carolina é vista sempre de lenço atado à cabeça para ocultar a cabeça careca.,0
mostrar,O Benfica mostrou assim a sua superioridade [...].,Mas Marçal Grilo queria mostrar que não é apenas o ministro das classes médias [...].,1
conduzir,"Sou apenas um piloto, eu devo conduzir e os mecânicos devem fazer o seu trabalho.","A Orquestra Metropolitana de Lisboa, conduzida por Enrique Barrios [...].",0
atirar,[...] uma fase inicial em que os atiradores atiram a 125 pratos [...].,"Ontem, voltaram a ser atiradas moedas pelos sindicalistas sobre a bancada do PS [...].",0
alimentar,[...] o excelente estado de carnes [confirma] que foram alimentados por um bom engordador.,Vá observando [...] se estão bem alimentados.,1
ordenar,[...] a expedição teria sido ordenada por Boris Ieltsin [...].,[...] foi ele que ordenou que a bandeira nacional fosse içada [...].,1
rebaixar,"Se o Governo rebaixar a linha, eu concordo.","A situação já foi remediada, a piscina foi rebaixada, mas a obra pouco tem crescido.",1
precisar,Flavier não precisou o nome dos 26 centros que irão ser fechados.,[...] a quantidade não foi precisada [...].,1
fragilizar,Fragiliza-se igualmente o desenvolvimento de uma crítica e teoria sobre os processos de hibridismo.,O que fragilizou o partido [...] foi o facto de nenhum dos candidatos [...] ter aceitado avançar.,1
perder,"Lá tenho tudo mais à mão, perco menos tempo para ir treinar, explica, já em bom português.",Sinto-me como se tivesse perdido um filho.,0
precisar,Flavier não precisou o nome dos 26 centros que irão ser fechados.,"O atleta reconheceu ter recusado [...], precisou a comissão da IAAF.",1
rogar,"Precisamos de ajuda, de todo o género de ajuda, roga o director [...].",[...] venho rogar ao sr. ministro da Educação que suspenda [...] toda a actividade [...].,1
garantir,As duas nadadoras portuguesas têm como aspiração garantir um lugar na final B.,A Carris garante que se trata apenas de uma suspensão [...].,1
debilitar,A posição [...] foi debilitada por uma decisão [...] do juízo cível da comarca de Lisboa.,Capucho terá reconhecido que os cofres do partido estão debilitados [...].,1
ocupar,O Presidente está muito ocupado.,"Luciano Gualberto, o médico que se ocupa das vítimas de Goiânia [...].",0
tocar,"De tudo, o que mais tocou o realizador de «Agosto» foi «a concisão e o mistério» .","Sanado o conflito, Mladenov tocou a bola para Eskilson e o jogo começou.",0
robustecer,Ao reivindicarem uma quota de poder político [...].,O que acontece é que a Marconi fica muito robustecida.,1
amenizar,"Crê que as sanções serão levantadas, ou, pelo menos, amenizadas em breve?",[...] os elementos plásticos estão devidamente amenizados [...].,1
agrupar,"Os editores portugueses estão maioritariamente agrupados em dois grandes ""stands"" [...].","Nestas estruturas, os neurónios estão agrupados conforme o tom ao qual são sensíveis [...].",1
escovar,"Ao princípio só varria o chão da sala, escovava o cliente [...].",Daí que Pedro Dias defenda que sejam escovadas as fachadas [...].,1
perseguir,Os três presumíveis assaltantes foram perseguidos por elementos [...].,[...] uma maior riqueza pessoal é um dos objectivos perseguidos por mim [...].,0
escalar,"O peixe, por sugestão de Bernardo Reino, foi um rabo de pargo real, que foi escalado para grelhar.","Unidos por um ""espírito de loucura saudável"", [...] escalam montanhas.",0
atar,"O lesado, para que não pudesse alertar a polícia, foi amordaçado e atado à cama.",Só não foi na cheia porque estava atado.,1
demarcar,Entre as regiões vitivinícolas alentejanas que não foram demarcadas [...].,[...] zonas que ainda não estavam devidamente demarcadas.,1
fumigar,Eles fumigam as celas com as substâncias químicas usadas para matar mosquitos.,"Não necessita de um tratamento especial, nem ser fumigada.",1
atrasar,"Segundo o pai, o "" Luís telefonava sempre quando se atrasava ou quando acontecia alguma coisa "".",A hora mudou para o chamado horário de Inverno e o relógio atrasou uma hora.,0
reconhecer,É reconhecido que a informatização [...] permitiu poupar cerca de seis milhões [...].,A medicina desportiva [...] tarda em ser reconhecida como uma especialidade [...].,0
barbear,Barbeou cautelosamente o queixo.,[...] a longa barba de Qusai [...] foi barbeada.,1
comercializar,[...] comercializa 60 novilhos por semana.,O modelo que guiámos [...] começou a ser comercializado [...].,1
replicar,[...] o técnico começou por replicar que não sabia bem o que isso significava [...].,Existem achados arqueológicos [...] que foram replicados [...].,0
assessorar,Os mesmos que assessoraram os militares haitianos no golpe anticonstitucional [...].,É notório que o sr. Presidente da República está mal assessorado [...].,1
ordenar,[...] ordenámos aos dirigentes do Hamas que libertassem estas pessoas [...].,[...] a necessidade de ordenar as bancas [...] nas bermas da Recta [...].,0
confessar,Aldricht Ames [...] confessou que espiava a favor de Moscovo [...].,Teria ele sido capaz de lhe confessar que queimara a maior parte das suas fotografias?,1
arrefecer,Os produtos são arrefecidos devagar [...].,E nem uma inconveniente falha do microfone [...] arrefece a garra do artista.,1
calçar,[...] 40 mil rublos [...] não dá sequer para vestir e calçar um dos seus membros.,"Estão calçados, porque não querem ser encontrados mortos, descalços.",1
embriagar,"[...] e um espírito destes, numa adolescência irrequieta, embriaga às vezes mais do que o álcool.","Os fundamentalistas, por seu lado, estão embriagados com a vitória.",1
segurar,Um grão de arroz com o retrato gravado da Rainha [...] foi segurado por 20 mil dólares [...].,"A diferença é que lá carregam pessoas, que se seguram umas às outras.",0
explicar,Essa fobia [...] poderá explicar o facto de a vítima ter resolvido [...].,O cuidado pode ser explicada pelo facto de o assunto estar a ser estudado [...].,1
assinalar,Um espectáculo que assinala o regresso do cineasta [...].,"E, apesar de a armação estar bem assinalada, [...].",0
revelar,[...] Mr. Silvera talvez acabasse por lhe revelar o segredo.,[...] só ao integrar o Royal [...] lhe revelaria que a sua voz pertencia ao registo de soprano.,1
legalizar,O referendo só permitiria legalizar o aborto até às dez semanas.,"Tudo estava legalizado antes: escrituras, contribuição autárquica, condóminos, etc.",1
sugerir,A França sugeriu nomeadamente associar as tropas [...].,"Neste teu último livro, sugeres [...] que a estética pode substituir a moral [...].",0
entediar,Não o entediam os longos dias de Verão a olhar as águas .,"63 por cento destas pessoas estão à procura de alguma coisa para fazer, porque estão entediadas.",1
multar,O polícia que o multou descobriu [...].,"A TSF, estação que transmitiu os comentários, foi multada em 2600 contos.",1
ressentir,Ewing foi submetido a uma cirurgia artroscópica e de vez em quando ainda se ressente.,A população de Montenegro não se ressente apenas de ser atingida pelas sanções [...].,1
facilitar,O professor [...] está a facilitar imenso a resolução de tão momentoso problema.,"[...] tudo isto só lhe facilita a manutenção de ""um lugar ao sol"".",1
